255.00,76.88,130.62
255.00,76.96,130.03
255.00,77.16,130.26
255.00,77.30,130.26
255.00,77.41,130.26
255.00,77.54,130.26
255.00,77.62,130.26
255.00,77.84,130.26
255.00,77.97,130.26
255.00,77.97,130.26
255.00,78.19,130.15
255.00,78.30,130.26
255.00,78.35,130.62
255.00,78.55,130.26
255.00,78.54,130.26
255.00,78.84,130.26
255.00,79.01,130.03
255.00,79.10,130.26
255.00,79.20,130.26
255.00,79.23,130.03
255.00,79.36,130.26
255.00,79.52,130.26
255.00,79.47,130.15
255.00,79.77,130.26
255.00,79.84,130.26
255.00,80.01,130.26
255.00,80.16,130.26
255.00,80.16,130.26
255.00,80.38,130.15
255.00,80.37,130.15
255.00,80.61,130.38
255.00,80.73,130.26
255.00,80.94,130.03
255.00,81.03,130.15
255.00,81.28,130.26
255.00,81.22,130.26
255.00,81.36,130.26
255.00,81.49,130.03
255.00,81.67,130.26
255.00,81.96,130.26
255.00,81.80,130.15
255.00,82.04,130.26
255.00,82.21,130.26
255.00,82.22,130.03
255.00,82.48,130.26
255.00,82.48,130.26
255.00,82.71,130.26
255.00,82.84,130.15
255.00,82.96,130.26
255.00,83.10,130.26
255.00,83.24,130.26
255.00,83.35,130.15
255.00,83.50,130.38
255.00,83.64,130.26
255.00,83.78,130.26
255.00,83.93,130.26
255.00,83.91,130.26
255.00,83.98,130.26
255.00,84.26,130.26
255.00,84.24,130.03
255.00,84.32,130.26
255.00,84.61,130.26
255.00,84.84,130.03
255.00,84.73,130.15
255.00,84.83,130.26
255.00,85.14,130.26
255.00,85.29,130.03
255.00,85.35,130.26
255.00,85.48,130.26
255.00,85.68,130.38
255.00,85.91,130.26
255.00,85.74,130.03
255.00,86.04,130.26
255.00,86.33,130.26
255.00,86.37,130.62
255.00,86.55,130.26
255.00,86.65,130.26
255.00,86.89,130.26
255.00,86.83,130.26
255.00,87.18,130.26
255.00,86.91,130.15
255.00,87.38,130.26
255.00,87.18,130.03
255.00,87.59,130.26
255.00,87.48,130.03
255.00,87.69,130.26
255.00,87.79,130.26
255.00,87.92,130.15
255.00,87.84,130.26
255.00,88.07,130.62
255.00,87.97,130.15
255.00,88.42,130.26
255.00,88.36,130.03
255.00,88.58,130.26
255.00,88.77,130.26
255.00,89.03,130.62
255.00,88.88,130.03
255.00,88.99,130.26
255.00,89.01,130.15
255.00,89.10,130.26
255.00,89.38,130.73
255.00,89.62,130.26
255.00,89.81,130.26
255.00,90.06,130.03
255.00,89.93,130.15
255.00,90.26,130.26
255.00,90.38,130.03
255.00,90.47,130.26
255.00,90.41,130.26
255.00,90.67,130.03
255.00,90.90,130.26
255.00,90.81,130.26
255.00,91.17,130.03
255.00,91.18,130.26
255.00,91.39,130.26
255.00,91.39,130.26
255.00,91.71,130.26
255.00,91.67,130.26
255.00,91.64,130.38
255.00,91.80,130.38
255.00,92.08,130.26
255.00,92.50,130.26
255.00,92.47,130.26
255.00,92.45,130.03
255.00,92.76,130.26
255.00,93.02,130.26
255.00,92.82,130.03
255.00,93.18,130.26
255.00,93.03,130.26
255.00,93.14,130.26
255.00,93.05,130.03
255.00,93.37,130.26
255.00,93.74,130.26
255.00,93.66,130.26
255.00,93.63,130.03
255.00,93.93,130.26
255.00,93.96,130.26
255.00,94.06,130.26
255.00,94.25,130.62
255.00,94.33,130.15
255.00,94.36,130.26
255.00,94.55,130.26
255.00,94.74,130.38
255.00,94.60,130.03
255.00,95.00,130.26
255.00,94.78,130.26
255.00,95.10,130.26
255.00,95.08,130.26
255.00,95.26,130.38
255.00,95.41,130.26
255.00,95.76,130.26
255.00,95.71,130.03
255.00,95.89,130.26
255.00,95.97,130.26
255.00,96.24,130.03
255.00,96.51,130.26
255.00,96.55,130.26
255.00,96.63,130.26
255.00,96.99,130.03
255.00,96.82,130.26
255.00,97.13,130.26
255.00,97.01,130.26
255.00,97.24,130.26
255.00,97.38,130.26
255.00,97.60,130.03
255.00,97.99,130.26
255.00,97.90,130.26
255.00,98.06,130.03
255.00,98.40,130.26
255.00,98.15,130.26
255.00,98.69,130.73
255.00,98.26,130.26
255.00,98.62,130.26
255.00,98.69,130.26
255.00,99.00,130.03
255.00,98.88,130.26
255.00,98.97,130.26
255.00,99.26,130.26
255.00,99.56,130.03
255.00,99.39,130.26
255.00,99.56,130.26
255.00,99.63,130.26
255.00,99.86,130.26
255.00,99.88,130.03
255.00,99.80,130.26
255.00,100.20,130.26
255.00,100.03,130.26
255.00,100.41,130.26
255.00,100.47,130.26
255.00,100.45,130.26
255.00,100.64,130.26
255.00,100.64,130.03
255.00,100.58,130.26
255.00,101.05,130.26
255.00,101.10,130.26
255.00,101.14,130.38
255.00,101.28,130.26
255.00,101.36,130.26
255.00,101.78,130.03
255.00,101.96,130.26
255.00,102.12,130.26
255.00,101.80,130.03
255.00,102.28,130.26
255.00,102.28,130.26
255.00,102.54,130.03
255.00,102.26,130.26
255.00,102.44,130.26
255.00,102.97,130.26
255.00,103.14,130.26
255.00,103.10,130.03
255.00,103.28,130.26
255.00,103.47,130.26
255.00,103.39,130.26
255.00,103.60,130.26
255.00,103.66,130.03
255.00,103.60,130.26
255.00,103.64,130.26
255.00,104.13,130.26
255.00,104.23,130.26
255.00,104.09,130.26
255.00,104.11,130.03
255.00,104.32,130.26
255.00,104.56,130.26
255.00,105.06,130.03
255.00,104.75,130.03
255.00,104.95,130.26
255.00,104.75,130.26
255.00,105.44,130.62
255.00,105.48,130.15
255.00,105.68,130.26
255.00,105.55,130.62
255.00,105.59,130.26
255.00,106.11,130.26
255.00,106.18,130.26
255.00,106.20,130.38
255.00,106.66,130.03
255.00,106.68,130.26
255.00,106.61,130.26
255.00,106.63,130.26
255.00,106.70,130.26
255.00,107.26,130.26
255.00,107.31,130.62
255.00,107.40,130.26
255.00,107.05,130.26
255.00,107.22,130.38
255.00,107.71,130.26
255.00,107.36,130.26
255.00,108.00,130.03
255.00,107.81,130.26
255.00,108.00,130.62
255.00,107.83,130.26
255.00,108.24,130.50
255.00,108.19,130.26
255.00,108.29,130.26
255.00,108.46,130.03
255.00,108.73,130.26
255.00,108.92,130.03
255.00,109.14,130.26
255.00,109.49,130.03
255.00,109.57,130.26
255.00,109.54,130.03
255.00,109.32,130.26
255.00,109.82,130.03
255.00,109.90,130.26
255.00,109.92,130.03
255.00,109.62,130.26
255.00,110.07,130.26
255.00,110.54,130.26
255.00,110.33,130.03
255.00,110.51,130.26
255.00,110.72,130.26
255.00,110.00,130.15
255.00,111.22,130.26
255.00,110.38,130.26
255.00,111.14,130.03
255.00,111.24,130.26
255.00,111.29,130.26
255.00,111.27,130.26
255.00,111.40,130.26
255.00,111.59,130.03
255.00,111.61,130.26
255.00,111.61,130.26
255.00,111.83,130.26
255.00,111.91,130.26
255.00,112.51,130.26
255.00,111.96,130.26
255.00,112.37,130.15
255.00,112.67,130.50
255.00,112.86,130.26
255.00,112.78,130.03
255.00,113.20,130.26
255.00,112.59,130.26
255.00,113.31,130.62
255.00,113.22,130.26
255.00,113.62,130.26
255.00,113.45,130.50
255.00,113.90,130.26
255.00,113.73,130.15
255.00,113.99,130.26
255.00,113.85,130.26
255.00,113.85,130.03
255.00,114.42,130.26
255.00,114.59,130.26
255.00,114.97,130.26
255.00,114.33,130.15
255.00,114.56,130.15
255.00,114.56,130.03
249.22,115.00,130.26
249.22,114.71,130.26
249.22,115.12,130.26
249.22,115.48,130.03
249.22,115.45,130.26
249.22,115.51,130.15
249.22,115.06,130.26
249.22,115.51,130.26
249.22,115.60,130.03
249.22,115.42,130.26
249.22,115.69,130.26
249.22,115.78,130.26
249.22,115.99,130.26
249.22,115.87,130.26
249.22,116.05,130.26
249.22,116.11,130.03
249.22,116.26,130.38
249.22,116.51,130.38
249.22,116.54,130.26
249.22,116.88,130.38
249.22,116.54,130.26
248.44,117.25,130.26
248.44,116.85,130.26
248.44,117.10,130.15
248.44,116.91,130.26
248.44,117.07,130.38
248.44,117.19,130.26
248.44,117.44,130.26
248.44,117.54,130.26
248.44,117.60,130.03
248.44,118.47,130.26
248.44,118.63,130.26
248.44,118.11,130.26
248.44,117.99,130.15
248.44,118.08,130.03
248.44,118.73,130.26
248.44,119.43,130.26
248.44,118.60,130.15
248.44,118.90,130.26
248.44,119.19,130.26
248.44,119.19,130.03
248.44,118.83,130.62
255.00,119.13,130.26
255.00,119.66,130.26
255.00,119.49,130.03
255.00,119.70,130.26
255.00,120.27,130.15
255.00,120.31,130.03
255.00,120.27,130.38
255.00,120.21,130.26
255.00,120.41,130.26
255.00,120.55,130.26
255.00,120.69,130.26
255.00,120.21,130.26
255.00,119.97,130.38
255.00,120.62,130.26
255.00,120.34,130.26
255.00,121.39,130.26
255.00,121.74,130.26
255.00,121.42,130.26
255.00,121.64,130.03
255.00,121.46,130.26
255.00,121.85,130.26
0.00,122.00,130.26
0.00,121.78,130.26
0.00,121.53,130.26
0.00,122.32,130.26
0.00,122.25,130.26
0.00,122.39,130.26
0.00,122.07,130.26
0.00,122.03,130.26
0.00,122.18,130.03
0.00,122.47,130.03
0.00,122.36,130.26
0.00,123.13,130.15
0.00,122.98,130.26
0.00,122.54,130.26
0.00,122.87,130.26
0.00,123.92,130.38
0.00,123.24,130.26
0.00,123.77,130.26
0.00,124.15,130.03
0.00,123.88,130.15
0.00,123.96,130.15
0.00,123.88,130.26
0.00,123.88,130.03
0.00,123.50,130.03
0.00,124.03,130.50
0.00,124.19,130.15
0.00,124.85,130.15
0.00,124.92,130.03
0.00,124.88,130.03
0.00,125.00,130.03
0.00,124.53,130.03
0.00,124.88,130.03
0.00,125.59,130.03
0.00,125.44,130.03
0.00,125.67,130.03
0.00,125.00,130.26
0.00,125.48,130.15
0.00,125.83,130.38
0.00,125.16,130.38
0.00,125.55,130.03
0.00,126.00,130.03
0.00,126.36,130.03
0.00,126.24,130.03
0.00,125.96,130.26
0.00,126.00,130.26
0.00,126.28,130.15
0.00,126.20,130.26
0.00,126.69,130.26
0.00,126.40,130.26
0.00,126.56,130.26
0.00,126.32,130.26
0.00,126.89,130.26
0.00,127.31,130.26
0.00,126.89,130.15
0.00,127.44,130.62
0.00,127.48,130.03
0.00,127.73,130.26
0.00,127.90,130.26
0.00,127.14,130.26
0.00,127.82,130.26
0.00,127.65,130.38
0.00,127.44,130.26
0.00,128.03,130.26
0.00,128.42,130.26
0.00,128.76,130.26
0.00,128.20,130.26
0.00,128.24,130.26
0.00,128.94,130.03
0.00,127.99,130.03
0.00,128.16,130.26
0.00,128.24,130.38
0.00,128.76,130.26
0.00,128.59,130.50
0.00,128.98,130.15
0.00,128.81,130.26
0.00,128.50,130.26
0.00,129.56,130.26
0.00,128.81,130.26
0.00,128.98,130.26
0.00,129.78,130.26
0.00,129.02,130.26
0.00,128.85,130.26
0.00,129.60,130.26
0.00,129.20,130.26
0.00,129.47,130.26
0.00,129.64,130.26
0.00,129.38,130.26
0.00,129.47,130.26
0.00,129.07,130.26
0.00,130.37,130.15
0.00,129.87,130.03
0.00,130.00,130.15
0.00,129.51,130.26
0.00,129.64,130.26
0.00,130.92,130.26
0.00,130.69,130.26
0.00,130.28,130.26
0.00,129.16,130.62
0.00,129.96,130.03
0.00,130.14,130.26
0.00,130.78,130.26
0.00,129.33,130.26
0.00,130.64,130.26
0.00,130.18,130.26
0.00,130.55,130.26
0.00,131.15,130.26
0.00,130.09,130.15
0.00,130.32,130.03
0.00,131.06,130.03
0.00,130.41,130.03
0.00,130.73,130.26
0.00,131.06,130.26
0.00,130.41,130.26
0.00,130.64,130.26
0.00,131.34,130.26
0.00,131.01,130.26
0.00,131.24,130.26
0.00,130.55,130.26
0.00,130.64,130.26
0.00,130.64,130.26
0.00,130.59,130.26
0.00,130.41,130.26
0.00,130.64,130.26
0.00,130.73,130.26
0.00,130.82,130.38
0.00,131.06,130.26
255.00,130.87,130.26
255.00,131.71,130.38
255.00,130.50,130.26
255.00,131.57,130.15
255.00,131.20,130.26
255.00,131.43,130.26
255.00,130.73,130.26
255.00,131.24,130.03
255.00,130.64,130.26
255.00,131.20,130.26
255.00,131.81,130.26
255.00,131.76,130.26
255.00,131.01,130.03
255.00,132.09,130.26
255.00,131.71,130.26
255.00,131.57,130.03
255.00,132.09,130.26
255.00,130.87,130.26
255.00,131.76,130.26
255.00,131.48,130.26
255.00,132.28,130.03
0.00,132.24,130.26
0.00,132.28,130.26
0.00,131.62,130.26
0.00,132.33,130.26
0.00,132.19,130.26
0.00,132.05,130.26
0.00,132.33,130.38
0.00,132.14,130.15
0.00,131.67,130.26
0.00,131.48,130.26
0.00,132.33,130.38
0.00,132.43,130.15
0.00,132.38,130.26
0.00,132.57,130.26
0.00,132.14,130.38
0.00,131.85,130.03
0.00,132.28,130.15
0.00,132.28,130.26
0.00,132.14,130.26
0.00,132.00,130.26
0.00,132.43,130.26
203.70,132.05,130.26
203.70,132.14,130.15
203.70,132.24,130.03
203.70,132.38,130.26
203.70,131.34,130.15
203.70,132.19,130.50
203.70,132.48,130.26
203.70,132.57,130.26
203.70,131.90,130.26
203.70,132.43,130.73
203.70,131.90,130.38
203.70,132.24,130.15
203.70,131.62,130.62
203.70,132.48,130.26
203.70,131.48,130.26
203.70,132.00,130.26
203.70,132.19,130.03
203.70,132.28,130.26
203.70,132.09,130.15
203.70,132.24,130.26
203.70,132.77,130.26
146.83,132.00,130.15
146.83,132.05,130.03
146.83,132.62,130.26
146.83,133.21,130.26
146.83,133.01,130.26
146.83,133.06,130.26
146.83,132.24,130.26
146.83,131.76,130.26
146.83,132.57,130.26
146.83,132.09,130.38
146.83,132.57,130.03
146.83,133.26,130.26
146.83,132.28,130.26
146.83,132.91,130.15
146.83,133.36,130.03
146.83,132.67,130.26
146.83,132.09,130.26
146.83,132.38,130.26
146.83,133.01,130.50
146.83,132.53,130.26
146.83,133.41,130.62
0.00,133.06,130.26
0.00,133.41,130.15
0.00,132.53,130.26
0.00,132.72,130.26
0.00,133.01,130.26
0.00,132.57,130.26
0.00,132.24,130.26
0.00,133.01,130.03
0.00,132.87,130.03
0.00,132.67,130.26
0.00,132.62,130.26
0.00,133.36,130.15
0.00,132.28,130.26
0.00,132.77,130.26
0.00,132.48,130.26
0.00,132.57,130.26
0.00,132.67,130.26
0.00,133.31,130.26
0.00,133.51,130.03
0.00,132.19,130.15
0.00,132.53,130.26
23.49,133.16,130.26
23.49,132.62,130.50
23.49,133.46,130.26
23.49,133.11,130.26
23.49,133.96,130.26
23.49,132.53,130.26
23.49,133.66,130.26
23.49,132.82,130.15
23.49,133.41,130.26
23.49,132.14,130.26
23.49,132.48,130.26
23.49,133.11,130.26
23.49,133.26,130.15
23.49,132.77,130.03
23.49,133.26,130.03
23.49,133.61,130.03
23.49,132.87,130.26
23.49,132.82,130.26
23.49,133.36,130.26
23.49,133.21,130.03
23.49,133.21,130.03
0.00,133.71,130.26
0.00,133.56,130.38
0.00,133.26,130.03
0.00,133.96,130.03
0.00,133.16,130.15
0.00,133.71,130.26
0.00,133.56,130.26
0.00,133.26,130.26
0.00,133.31,130.26
0.00,133.51,130.62
0.00,133.06,130.50
0.00,133.86,130.62
0.00,133.21,130.38
0.00,133.81,130.03
0.00,133.96,130.38
0.00,133.46,130.26
0.00,133.26,130.26
0.00,134.06,130.38
0.00,133.31,130.26
0.00,133.36,130.26
0.00,133.91,130.38
209.98,133.16,130.03
209.98,133.91,130.26
209.98,134.01,130.26
209.98,133.56,130.03
209.98,133.31,130.26
209.98,133.31,130.26
209.98,134.36,130.03
209.98,133.51,130.38
209.98,133.51,130.26
209.98,134.46,130.26
209.98,133.81,130.73
209.98,133.66,130.26
209.98,134.16,130.26
209.98,134.01,130.26
209.98,134.56,130.03
209.98,133.51,130.26
209.98,133.76,130.26
209.98,133.81,130.03
209.98,134.26,130.26
209.98,134.11,130.26
209.98,133.91,130.15
0.00,134.51,130.85
0.00,133.81,130.62
0.00,133.26,130.26
0.00,133.96,130.15
0.00,134.11,130.26
0.00,133.56,130.38
0.00,133.81,130.38
0.00,133.61,130.15
0.00,134.16,130.26
0.00,133.76,130.26
0.00,134.36,130.26
0.00,134.26,130.26
0.00,133.66,130.26
0.00,134.31,130.26
0.00,133.26,130.26
0.00,134.46,130.26
0.00,134.01,130.62
0.00,133.21,130.03
0.00,133.61,130.26
0.00,133.21,130.26
0.00,133.36,130.26
255.00,133.51,130.26
255.00,134.41,130.03
255.00,134.31,130.26
255.00,133.71,130.26
255.00,134.16,130.26
255.00,133.46,130.03
255.00,134.26,130.26
255.00,133.31,130.26
255.00,133.16,130.26
255.00,134.46,130.03
255.00,134.41,130.26
255.00,133.71,130.26
255.00,133.76,130.26
255.00,133.21,130.03
255.00,132.82,130.26
255.00,133.11,130.03
255.00,133.31,130.26
255.00,133.21,130.26
255.00,133.86,130.26
255.00,134.21,130.26
255.00,133.91,130.26
190.69,133.01,130.26
190.69,134.21,130.26
190.69,134.31,130.26
190.69,133.81,130.38
190.69,133.91,130.26
190.69,134.62,130.26
190.69,134.26,130.26
190.69,134.06,130.26
190.69,133.96,130.26
190.69,133.86,130.26
190.69,134.26,130.73
190.69,133.61,130.26
190.69,134.21,130.26
190.69,133.86,130.26
190.69,134.16,130.03
190.69,134.01,130.26
190.69,134.31,130.38
190.69,133.11,130.15
190.69,134.01,130.15
190.69,134.36,130.03
190.69,133.66,130.26
0.00,134.36,130.03
0.00,134.36,130.26
0.00,134.16,130.26
0.00,134.16,130.26
0.00,133.81,130.26
0.00,134.26,130.38
0.00,133.31,130.26
0.00,134.11,130.38
0.00,133.96,130.26
0.00,134.26,130.26
0.00,133.76,130.26
0.00,133.66,130.26
0.00,134.62,130.26
0.00,133.81,130.26
0.00,134.36,130.26
0.00,133.91,130.26
0.00,134.01,130.26
0.00,133.66,130.38
0.00,133.86,130.03
0.00,134.01,130.50
0.00,133.66,130.38
0.00,134.36,130.03
0.00,133.56,130.50
0.00,134.46,130.73
0.00,133.91,130.26
0.00,133.76,130.26
0.00,134.92,130.26
0.00,134.21,130.26
0.00,135.18,130.26
0.00,133.86,130.03
0.00,134.31,130.26
0.00,133.96,130.26
0.00,134.16,130.26
0.00,134.77,130.26
0.00,134.36,130.15
0.00,133.96,130.26
0.00,135.03,130.26
0.00,134.36,130.26
0.00,134.21,130.62
0.00,134.21,130.03
0.00,133.36,130.26
0.00,134.11,130.26
0.00,134.16,130.26
0.00,134.31,130.26
0.00,134.56,130.62
0.00,134.41,130.03
